#scientisst_nseq	scientisst_raw_AI1	scientisst_raw_AI2	scientisst_raw_AI3	scientisst_raw_AI4	scientisst_raw_AI5	scientisst_raw_AI6
5	1884	0	941	734	778	1647
6	1882	0	941	736	780	1695
7	1883	0	940	739	775	1654
8	1883	0	940	734	775	1696
9	1882	0	941	737	777	1663
10	1885	0	944	734	779	1707
11	1888	0	941	736	774	1656
12	1882	0	942	732	779	1699
13	1886	0	944	735	781	1659
14	1888	0	944	736	779	1712
15	1886	0	943	737	779	1707
0	1885	0	939	734	778	1763
1	1885	0	942	735	778	1731
2	1884	0	938	733	779	1744
3	1887	0	939	734	779	1680
4	1885	0	942	737	774	1719
5	1885	0	941	737	775	1683
6	1890	0	944	733	777	1732
7	1884	0	940	735	775	1615
8	1884	0	942	739	775	1268
9	1885	0	938	735	777	1856
10	1886	0	937	739	775	3729
11	1887	0	937	736	770	3781
12	1885	0	937	737	772	3353
13	1890	0	942	739	769	1006
14	1886	0	944	739	775	1812
15	1884	0	942	738	775	1553
0	1886	0	941	737	779	1565
1	1886	0	938	737	772	1555
2	1887	0	941	739	775	1589
3	1885	0	943	741	774	1570
4	1883	0	947	736	779	1627
5	1885	0	942	738	784	1587
6	1883	0	937	737	784	1648
7	1884	0	931	737	782	1616
8	1885	0	936	736	781	1681
9	1884	0	935	736	773	1649
10	1883	0	943	739	772	1714
11	1884	0	943	736	771	1699
12	1884	0	944	737	768	1774
13	1886	0	944	736	774	1754
14	1890	0	942	737	775	1840
15	1883	0	943	736	772	1802
0	1885	0	939	738	773	1876
1	1882	0	940	736	773	1852
2	1882	0	935	737	774	1902
3	1886	0	937	735	775	1840
4	1884	0	939	736	779	1867
5	1883	0	941	736	775	1798
6	1888	0	938	735	779	1814
7	1881	0	944	736	775	1726
8	1883	0	942	734	773	1741
9	1885	0	946	736	779	1678
10	1886	0	944	734	779	1699
11	1884	0	939	735	778	1661
12	1888	0	943	735	778	1706
13	1889	0	937	734	774	1671
14	1884	0	939	733	778	1717
15	1883	0	943	732	770	1677
0	1883	0	938	738	768	1730
1	1883	0	944	734	771	1691
2	1883	0	943	737	769	1737
3	1883	0	940	739	771	1680
4	1883	0	940	741	775	1724
5	1887	0	939	739	775	1675
6	1883	0	939	739	779	1715
7	1884	0	942	738	775	1671
8	1881	0	943	737	775	1707
9	1887	0	943	738	776	1663
10	1887	0	945	736	775	1698
11	1883	0	943	738	773	1653
12	1883	0	941	737	773	1689
13	1882	0	940	737	778	1647
14	1888	0	942	735	775	1703
15	1886	0	941	736	778	1667
0	1883	0	939	736	779	1706
1	1881	0	941	735	774	1665
2	1890	0	936	741	777	1706
3	1882	0	941	736	775	1661
4	1883	0	941	739	777	1702
5	1883	0	941	739	775	1648
6	1885	0	943	739	775	1712
7	1887	0	940	742	777	1697
8	1884	0	943	738	777	1754
9	1889	0	937	741	778	1738
10	1885	0	937	737	778	1761
11	1883	0	941	742	777	1664
12	1888	0	941	739	773	1707
13	1883	0	941	737	771	1673
14	1886	0	944	736	776	1728
15	1883	0	939	735	778	1600
0	1882	0	942	736	779	1276
1	1885	0	943	736	778	1845
2	1885	0	938	737	777	3697
3	1885	0	938	734	773	3777
4	1882	0	941	735	773	3290
5	1884	0	942	739	773	992
6	1890	0	944	736	772	1804
7	1885	0	939	734	777	1526
8	1882	0	937	736	777	1552
9	1885	0	938	736	773	1527
10	1882	0	942	739	769	1578
11	1885	0	944	737	774	1552
12	1885	0	942	737	774	1603
13	1883	0	939	736	783	1569
14	1884	0	937	736	781	1627
15	1886	0	935	735	778	1594
0	1888	0	941	735	778	1653
1	1885	0	941	739	776	1620
2	1888	0	942	736	772	1694
3	1883	0	944	735	768	1671
4	1884	0	943	736	775	1740
5	1885	0	945	736	777	1719
6	1882	0	942	733	779	1790
7	1889	0	938	737	778	1771
8	1885	0	941	735	777	1836
9	1886	0	934	735	773	1805
10	1885	0	935	736	773	1843
11	1890	0	943	737	773	1793
12	1883	0	944	738	770	1824
13	1883	0	944	734	771	1754
14	1883	0	942	735	778	1775
15	1882	0	934	739	779	1697
0	1882	0	939	736	778	1715
1	1885	0	941	735	773	1655
2	1884	0	943	735	778	1684
3	1883	0	943	737	775	1645
4	1885	0	943	733	774	1689
5	1885	0	944	733	777	1653
6	1883	0	941	733	777	1702
7	1886	0	939	733	776	1661
8	1884	0	938	732	775	1712
9	1889	0	937	737	775	1669
10	1890	0	935	736	773	1705
11	1883	0	940	739	777	1665
12	1887	0	941	740	775	1702
13	1883	0	940	737	774	1655
14	1889	0	942	737	770	1690
15	1889	0	942	739	773	1642
0	1884	0	944	740	775	1680
1	1883	0	944	736	774	1633
2	1883	0	944	737	779	1680
3	1885	0	942	736	776	1644
4	1885	0	943	735	775	1682
5	1883	0	939	736	777	1642
6	1885	0	940	737	775	1697
7	1884	0	938	738	782	1648
8	1884	0	938	733	779	1684
9	1883	0	939	736	773	1635
10	1885	0	940	735	775	1695
11	1884	0	939	735	775	1694
12	1886	0	945	735	775	1743
13	1885	0	938	733	778	1725
14	1891	0	937	733	773	1761
15	1893	0	944	733	775	1663
0	1887	0	944	739	775	1698
1	1886	0	941	734	771	1667
2	1889	0	942	735	775	1727
3	1885	0	943	734	779	1670
4	1885	0	939	736	773	1441
5	1885	0	941	738	775	1343
6	1885	0	943	740	771	2896
7	1885	0	940	735	774	3771
8	1887	0	935	738	775	3773
9	1886	0	937	736	774	1447
10	1883	0	939	738	775	1527
11	1889	0	943	738	777	1674
12	1892	0	938	739	779	1526
13	1883	0	934	739	770	1556
14	1891	0	939	737	768	1587
15	1885	0	942	740	777	1565
0	1887	0	943	737	774	1625
1	1889	0	944	742	779	1582
2	1887	0	938	734	780	1639
3	1888	0	938	737	780	1616
4	1885	0	934	737	777	1675
5	1886	0	939	737	774	1657
6	1885	0	942	739	771	1725
7	1886	0	943	743	770	1682
8	1888	0	944	740	773	1766
9	1886	0	944	743	772	1758
10	1891	0	942	741	777	1840
11	1885	0	942	736	775	1820
12	1883	0	939	738	774	1889
13	1883	0	943	737	775	1855
14	1885	0	941	737	777	1898
15	1882	0	939	739	775	1840
0	1885	0	939	738	774	1881
1	1885	0	941	740	773	1807
2	1883	0	943	740	779	1831
3	1883	0	939	739	778	1749
4	1887	0	937	737	778	1764
5	1883	0	938	735	773	1682
6	1883	0	944	738	774	1710
7	1883	0	940	737	774	1658
8	1883	0	944	743	772	1712
9	1882	0	942	739	775	1666
10	1882	0	939	738	771	1726
11	1883	0	942	737	777	1675
12	1882	0	937	737	782	1725
13	1882	0	942	736	777	1687
14	1889	0	939	736	781	1712
15	1885	0	940	743	784	1676
0	1883	0	938	739	779	1722
1	1888	0	939	738	775	1664
2	1882	0	944	739	775	1699
3	1883	0	938	738	778	1663
4	1882	0	938	735	774	1696
5	1884	0	939	737	783	1648
6	1881	0	941	738	782	1701
7	1882	0	941	735	777	1643
8	1883	0	943	738	775	1680
9	1887	0	944	736	778	1621
10	1883	0	941	734	778	1686
11	1883	0	941	735	784	1661
12	1887	0	938	735	782	1736
13	1881	0	941	733	779	1690
14	1883	0	938	738	777	1705
15	1886	0	942	735	775	1647
0	1880	0	935	735	779	1699
1	1878	0	940	738	778	1648
2	1882	0	944	737	777	1696
3	1881	0	943	739	776	1615
4	1882	0	939	738	775	1248
5	1883	0	943	740	783	1630
6	1882	0	940	737	779	3578
7	1879	0	940	736	775	3780
8	1878	0	941	738	779	3535
9	1882	0	939	737	776	980
10	1883	0	942	739	779	1754
11	1883	0	943	735	782	1551
12	1879	0	942	737	781	1531
13	1883	0	934	739	781	1545
14	1884	0	937	738	780	1569
15	1883	0	942	742	777	1542
0	1883	0	942	739	782	1612
1	1881	0	946	736	783	1569
2	1879	0	940	737	783	1631
3	1880	0	933	737	776	1617
4	1879	0	939	737	775	1657
5	1879	0	942	737	773	1642
6	1882	0	942	738	777	1694
7	1886	0	944	738	777	1690
8	1879	0	943	741	772	1766
9	1882	0	943	737	778	1744
10	1879	0	941	738	777	1830
11	1886	0	938	736	774	1826
12	1884	0	935	739	773	1872
13	1879	0	940	738	778	1862
14	1879	0	941	736	777	1910
15	1878	0	937	737	775	1838
0	1879	0	939	737	777	1863
1	1879	0	935	736	774	1801
2	1879	0	939	735	775	1802
3	1879	0	941	737	775	1714
4	1879	0	942	737	775	1712
5	1879	0	944	735	776	1631
6	1885	0	939	741	777	1664
7	1885	0	944	738	775	1622
8	1882	0	944	738	781	1669
9	1882	0	941	737	782	1645
10	1878	0	939	741	777	1694
11	1884	0	941	739	783	1664
12	1882	0	939	736	782	1721
13	1879	0	935	736	778	1677
14	1877	0	939	737	777	1716
15	1883	0	941	737	782	1685
0	1881	0	938	735	777	1723
1	1887	0	939	739	774	1664
2	1882	0	940	738	781	1712
3	1879	0	938	740	778	1623
4	1882	0	939	738	777	1680
5	1882	0	944	740	778	1648
6	1881	0	941	742	778	1710
7	1882	0	940	740	774	1664
8	1885	0	943	739	778	1682
9	1881	0	941	738	775	1634
10	1879	0	942	737	775	1687
11	1878	0	941	739	773	1642
12	1881	0	939	741	775	1695
13	1885	0	939	738	775	1594
14	1881	0	939	739	782	1142
15	1879	0	940	738	775	1512
0	1879	0	940	735	778	3489
1	1882	0	933	738	778	3775
2	1878	0	934	737	774	3527
3	1881	0	938	736	775	987
4	1879	0	944	736	779	1767
5	1882	0	944	739	783	1561
6	1879	0	941	736	780	1535
7	1883	0	934	737	772	1535
8	1881	0	941	737	778	1581
9	1879	0	942	739	780	1567
10	1886	0	941	736	777	1609
11	1881	0	943	736	780	1580
12	1884	0	938	735	781	1642
13	1881	0	936	736	775	1607
14	1883	0	937	737	778	1676
15	1886	0	939	737	775	1649
0	1882	0	944	739	776	1723
1	1882	0	941	743	778	1703
2	1887	0	942	739	779	1763
3	1884	0	937	737	775	1765
4	1879	0	939	738	779	1831
5	1882	0	944	739	777	1815
6	1883	0	941	739	779	1899
7	1881	0	943	737	777	1859
8	1881	0	937	737	779	1877
9	1881	0	937	735	779	1822
10	1883	0	941	736	782	1846
11	1883	0	940	735	779	1774
12	1882	0	939	735	779	1774
13	1882	0	941	737	780	1691
14	1879	0	943	735	779	1701
15	1882	0	937	738	779	1637
0	1884	0	937	739	777	1679
1	1884	0	944	738	774	1636
2	1883	0	941	745	778	1692
3	1883	0	937	738	773	1653
4	1882	0	940	741	775	1712
5	1883	0	943	739	777	1674
6	1884	0	938	741	779	1724
7	1883	0	937	739	779	1682
8	1883	0	939	738	776	1738
9	1882	0	942	738	782	1681
10	1885	0	942	735	779	1727
11	1882	0	943	736	780	1680
12	1883	0	941	737	778	1718
13	1882	0	939	736	778	1669
14	1882	0	940	740	778	1695
15	1883	0	941	737	777	1616
0	1885	0	941	738	781	1694
1	1888	0	938	738	775	1664
2	1885	0	938	738	775	1738
3	1884	0	941	737	780	1675
4	1882	0	941	738	779	1706
5	1885	0	939	739	778	1653
6	1888	0	940	738	777	1703
7	1879	0	943	739	778	1664
8	1883	0	943	739	781	1713
9	1883	0	943	739	778	1442
10	1883	0	941	737	779	1165
11	1883	0	941	739	782	2450
12	1881	0	938	739	778	3771
13	1883	0	942	736	780	3775
14	1884	0	935	738	777	2487
15	1884	0	944	737	771	1080
0	1883	0	943	737	778	1840
1	1881	0	940	740	783	1458
2	1881	0	935	739	774	1584
3	1886	0	939	737	778	1533
4	1885	0	942	739	773	1579
5	1885	0	944	739	779	1551
6	1881	0	943	738	781	1601
7	1881	0	937	739	783	1566
8	1885	0	938	736	777	1627
9	1884	0	939	736	773	1598
10	1883	0	937	739	774	1653
11	1886	0	943	736	773	1617
12	1885	0	944	737	780	1697
13	1888	0	944	740	784	1665
14	1884	0	941	738	777	1747
15	1888	0	942	737	777	1728
0	1889	0	939	736	779	1806
1	1883	0	940	738	777	1777
2	1889	0	939	737	779	1840
3	1885	0	939	738	775	1794
4	1883	0	939	738	777	1827
5	1886	0	944	736	780	1769
6	1888	0	942	735	775	1792
7	1884	0	943	736	778	1722
8	1883	0	941	733	777	1743
9	1883	0	941	733	777	1667
10	1883	0	941	735	780	1698
11	1883	0	944	735	778	1639
12	1885	0	943	738	777	1682
13	1884	0	943	739	775	1651
14	1885	0	946	737	777	1703
15	1883	0	940	739	779	1665
0	1883	0	939	739	777	1723
1	1882	0	938	736	784	1675
2	1890	0	941	733	779	1725
3	1886	0	941	737	782	1680
4	1887	0	944	735	778	1715
5	1884	0	941	737	778	1670
6	1883	0	943	735	778	1715
7	1889	0	941	734	777	1657
8	1888	0	944	737	778	1693
9	1883	0	944	738	777	1651
10	1883	0	941	736	783	1680
11	1882	0	944	736	781	1618
12	1883	0	942	739	781	1654
13	1885	0	940	739	783	1638
14	1886	0	931	736	779	1712
15	1883	0	933	735	775	1678
0	1882	0	936	737	773	1698
1	1885	0	938	733	774	1635
2	1881	0	938	734	773	1684
3	1882	0	941	734	771	1644
4	1881	0	939	733	774	1687
5	1886	0	939	734	772	1638
6	1887	0	940	735	772	1343
7	1884	0	941	737	771	1206
8	1882	0	944	734	771	3011
9	1884	0	944	732	772	3776
10	1882	0	942	735	770	3776
11	1883	0	941	733	771	1694
12	1882	0	944	733	773	1328
13	1885	0	944	730	778	1713
14	1884	0	945	733	784	1474
15	1888	0	941	735	783	1523
0	1881	0	941	735	784	1560
1	1882	0	942	733	784	1520
2	1888	0	941	733	793	1574
3	1883	0	942	734	795	1535
4	1881	0	933	730	788	1614
5	1884	0	928	734	787	1572
6	1885	0	931	736	784	1654
7	1883	0	935	736	775	1623
8	1883	0	935	736	778	1674
9	1886	0	935	740	770	1661
10	1881	0	935	743	768	1718
11	1882	0	939	739	768	1699
12	1886	0	946	738	770	1782
13	1886	0	946	736	770	1771
14	1883	0	950	735	771	1840
15	1882	0	957	733	782	1791
0	1887	0	955	731	783	1830
1	1884	0	950	735	784	1787
2	1888	0	946	741	784	1817
3	1888	0	939	741	785	1728
4	1884	0	933	736	781	1746
5	1885	0	933	734	774	1671
6	1886	0	938	727	768	1695
7	1883	0	936	726	772	1616
8	1886	0	944	723	771	1644
9	1887	0	944	722	769	1616
10	1887	0	938	723	773	1665
11	1887	0	944	723	773	1617
12	1886	0	946	725	774	1675
13	1885	0	945	723	770	1637
14	1889	0	945	720	768	1699
15	1887	0	946	715	776	1649
0	1889	0	948	707	774	1689
1	1887	0	948	709	773	1650
2	1887	0	946	708	773	1713
3	1886	0	944	708	767	1649
4	1886	0	947	713	766	1674
5	1888	0	944	720	767	1633
6	1887	0	944	723	767	1694
7	1888	0	944	731	768	1670
8	1892	0	944	736	767	1686
9	1889	0	934	743	765	1648
10	1888	0	929	747	759	1681
11	1887	0	926	748	755	1641
12	1887	0	923	751	755	1655
13	1887	0	923	751	757	1591
14	1886	0	927	749	756	1676
15	1888	0	930	745	753	1680
0	1885	0	933	740	756	1735
1	1888	0	934	733	755	1685
2	1889	0	935	730	758	1694
3	1886	0	939	730	762	1653
4	1888	0	941	731	763	1694
5	1887	0	935	729	763	1667
6	1888	0	938	732	755	1701
7	1887	0	938	731	758	1575
8	1887	0	935	730	753	1184
9	1886	0	935	732	757	1870
10	1887	0	935	730	753	3781
11	1886	0	933	727	749	3774
12	1888	0	933	737	749	3267
13	1887	0	938	735	747	965
14	1886	0	943	736	753	1809
15	1886	0	938	732	751	1526
0	1886	0	934	734	750	1552
1	1885	0	932	735	750	1552
2	1887	0	935	738	747	1586
3	1888	0	938	736	747	1581
4	1887	0	941	737	752	1612
5	1885	0	935	735	752	1585
6	1887	0	934	735	752	1633
7	1885	0	935	734	752	1618
8	1887	0	939	733	752	1664
9	1885	0	940	736	751	1658
10	1886	0	939	737	752	1719
11	1889	0	942	735	754	1689
12	1887	0	939	735	757	1742
13	1889	0	938	734	753	1753
14	1887	0	935	737	753	1838
15	1894	0	942	735	752	1863
0	1885	0	942	734	752	1817
1	1887	0	944	736	752	1822
2	1888	0	938	738	747	1888
3	1885	0	938	736	747	1839
4	1888	0	941	736	752	1853
5	1887	0	939	737	752	1807
6	1887	0	941	735	753	1789
7	1889	0	937	737	752	1717
8	1888	0	940	733	752	1713
9	1887	0	941	737	752	1678
10	1887	0	941	738	752	1680
11	1888	0	939	739	752	1680
12	1883	0	943	740	750	1706
13	1887	0	944	741	752	1691
14	1887	0	942	737	752	1749
15	1887	0	938	735	752	1719
0	1888	0	940	734	752	1685
1	1887	0	939	737	747	1685
2	1889	0	941	736	750	1712
3	1889	0	938	736	753	1680
4	1889	0	937	737	749	1706
5	1890	0	938	738	752	1709
6	1893	0	939	738	752	1706
7	1894	0	942	736	755	1680
8	1891	0	939	736	758	1710
9	1890	0	930	737	756	1669
10	1890	0	937	738	755	1688
11	1889	0	933	741	752	1655
12	1890	0	933	743	755	1682
13	1889	0	933	743	752	1664
14	1889	0	937	744	754	1679
15	1889	0	942	747	752	1664
0	1891	0	942	745	753	1687
1	1891	0	942	750	755	1677
2	1891	0	939	750	758	1690
3	1889	0	943	751	762	1664
4	1895	0	937	749	768	1691
5	1890	0	937	751	766	1673
6	1888	0	937	746	768	1682
7	1888	0	944	742	761	1660
8	1889	0	944	739	758	1728
9	1889	0	946	738	759	1725
10	1888	0	944	737	760	1755
11	1891	0	944	741	764	1722
12	1887	0	945	737	757	1712
13	1887	0	944	735	762	1677
14	1891	0	944	740	754	1710
15	1890	0	944	735	755	1674
0	1888	0	944	738	754	1698
1	1894	0	944	736	753	1542
2	1889	0	944	743	758	1201
3	1889	0	943	737	755	2128
4	1890	0	937	737	761	3774
5	1889	0	937	745	762	3776
6	1886	0	933	746	759	2779
7	1887	0	939	746	757	1040
8	1888	0	936	743	759	1839
9	1890	0	935	747	765	1503
10	1889	0	932	741	761	1552
11	1891	0	939	743	762	1531
12	1887	0	939	747	757	1566
13	1887	0	944	747	759	1558
14	1896	0	949	741	759	1574
15	1889	0	946	738	761	1564
0	1889	0	943	741	757	1597
1	1888	0	943	739	761	1591
2	1888	0	944	739	756	1626
3	1888	0	944	735	758	1632
4	1887	0	945	739	761	1674
5	1889	0	944	738	763	1677
6	1886	0	944	739	765	1725
7	1894	0	939	742	767	1716
8	1889	0	937	739	763	1755
9	1887	0	938	742	763	1779
10	1894	0	935	741	762	1823
11	1890	0	941	741	761	1822
12	1889	0	936	741	756	1844
13	1890	0	937	743	759	1815
14	1889	0	938	749	759	1819
15	1888	0	937	745	762	1774
0	1887	0	943	743	762	1749
1	1893	0	941	744	763	1704
2	1889	0	942	747	766	1699
3	1887	0	944	747	764	1650
4	1893	0	944	749	765	1670
5	1888	0	944	747	763	1635
6	1888	0	944	748	759	1662
7	1893	0	947	746	756	1649
8	1886	0	944	746	757	1665
9	1893	0	945	744	763	1651
10	1888	0	941	740	762	1695
11	1891	0	943	739	763	1676
12	1887	0	939	738	759	1687
13	1889	0	942	742	765	1664
14	1888	0	944	741	767	1682
15	1891	0	944	739	757	1675
0	1887	0	944	738	757	1694
1	1888	0	943	739	762	1667
2	1887	0	940	737	761	1680
3	1892	0	944	735	763	1648
4	1888	0	944	734	759	1679
5	1889	0	942	736	767	1629
6	1888	0	944	734	757	1680
7	1887	0	942	735	758	1663
8	1887	0	944	736	763	1685
9	1888	0	944	738	763	1635
10	1888	0	939	733	759	1679
11	1887	0	942	734	761	1668
12	1890	0	938	733	762	1680
13	1885	0	941	734	763	1679
14	1888	0	943	733	762	1691
15	1887	0	943	737	765	1659
0	1889	0	944	735	762	1691
1	1887	0	941	739	758	1686
2	1887	0	939	735	759	1709
3	1891	0	941	735	757	1680
4	1886	0	941	737	762	1707
5	1887	0	942	735	759	1675
6	1887	0	943	738	758	1693
7	1891	0	938	739	759	1721
8	1885	0	937	739	757	1754
9	1885	0	938	739	757	1750
10	1886	0	939	741	755	1766
11	1887	0	943	739	762	1702
12	1889	0	938	738	759	1712
13	1885	0	941	739	761	1699
14	1892	0	942	741	762	1744
15	1887	0	938	738	761	1678
0	1886	0	942	740	765	1390
1	1891	0	942	739	763	1347
2	1886	0	944	735	756	2981
3	1889	0	935	737	757	3774
4	1887	0	942	738	757	3776
5	1885	0	944	739	763	1591
6	1884	0	945	739	757	1469
7	1887	0	944	738	764	1712
8	1885	0	941	734	765	1520
9	1887	0	933	741	757	1569
10	1885	0	939	738	757	1579
11	1886	0	941	740	759	1574
12	1887	0	945	741	758	1600
13	1885	0	941	739	764	1584
14	1887	0	935	741	761	1619
15	1887	0	933	739	758	1611
0	1883	0	934	735	756	1653
1	1888	0	939	739	755	1647
2	1889	0	941	737	757	1683
3	1890	0	940	739	754	1678
4	1886	0	942	739	756	1721
5	1887	0	944	736	758	1758
6	1884	0	941	736	753	1783
7	1886	0	942	733	755	1802
8	1886	0	940	735	758	1863
9	1886	0	941	737	758	1862
10	1886	0	937	734	755	1887
11	1887	0	935	735	755	1887
12	1891	0	939	733	754	1877
13	1887	0	935	737	758	1840
14	1886	0	938	736	759	1817
15	1885	0	935	737	761	1771
0	1885	0	935	737	759	1776
1	1891	0	937	736	755	1695
2	1891	0	939	742	758	1701
3	1887	0	943	746	758	1670
4	1888	0	943	740	761	1698
5	1886	0	944	738	760	1659
6	1887	0	947	743	758	1681
7	1886	0	944	738	758	1674
8	1883	0	944	739	757	1683
9	1887	0	942	737	763	1685
10	1891	0	945	742	759	1723
11	1886	0	943	743	762	1686
12	1886	0	944	743	762	1727
13	1887	0	942	738	758	1696
14	1886	0	941	736	758	1717
15	1884	0	940	737	757	1694
0	1888	0	944	736	758	1698
1	1890	0	941	741	759	1682
2	1885	0	937	739	765	1705
3	1887	0	938	741	759	1680
4	1890	0	939	743	765	1694
5	1886	0	934	739	765	1673
6	1886	0	934	740	763	1689
7	1887	0	938	741	763	1680
8	1887	0	939	742	762	1699
9	1887	0	942	742	763	1677
10	1887	0	942	739	765	1689
11	1891	0	941	740	763	1674
12	1887	0	942	740	762	1707
13	1886	0	940	738	765	1675
14	1888	0	944	738	764	1697
15	1891	0	942	739	765	1660
0	1887	0	944	742	766	1685
1	1886	0	944	738	759	1681
2	1893	0	944	738	757	1696
3	1886	0	943	735	754	1674
4	1887	0	944	736	755	1690
5	1885	0	943	734	752	1680
6	1887	0	943	738	752	1710
7	1887	0	942	737	761	1686
8	1885	0	942	739	758	1695
9	1887	0	938	739	766	1680
10	1886	0	935	738	757	1700
11	1885	0	934	741	759	1729
12	1885	0	937	738	757	1766
13	1885	0	939	737	759	1774
14	1881	0	937	737	758	1753
15	1885	0	941	735	763	1707
0	1883	0	938	734	762	1719
1	1883	0	941	735	763	1711
2	1888	0	939	734	768	1750
3	1884	0	940	734	765	1594
4	1883	0	942	737	763	1182
5	1885	0	942	739	763	2000
6	1883	0	943	737	757	3773
7	1885	0	943	736	755	3784
8	1883	0	942	736	757	3383
9	1883	0	944	739	757	993
10	1883	0	944	743	757	1807
11	1886	0	944	737	766	1573
12	1883	0	939	739	766	1571
13	1883	0	930	742	757	1577
14	1883	0	934	739	756	1567
15	1883	0	937	743	761	1584
0	1881	0	939	742	761	1609
1	1884	0	939	739	767	1605
2	1882	0	935	743	759	1639
3	1883	0	935	747	763	1631
4	1882	0	941	745	757	1654
5	1883	0	942	746	758	1651
6	1885	0	944	746	759	1712
7	1881	0	944	746	759	1722
8	1879	0	944	747	759	1781
9	1883	0	943	742	762	1759
10	1881	0	944	739	762	1810
11	1885	0	942	737	763	1842
12	1886	0	943	737	759	1908
13	1881	0	940	735	767	1912
14	1878	0	944	737	760	1946
15	1882	0	943	736	767	1933
0	1879	0	939	734	764	1935
1	1883	0	942	735	759	1864
12	1886	0	941	736	770	1627
13	1885	0	939	738	769	1694
14	1888	0	944	742	778	1677
15	1885	0	938	737	774	1744
0	1887	0	937	737	773	1745
1	1887	0	939	737	773	1802
2	1890	0	937	738	770	1778
3	1885	0	943	741	772	1811
4	1889	0	939	736	775	1772
5	1889	0	939	738	773	1793
6	1888	0	942	736	773	1744
7	1890	0	941	736	774	1758
8	1885	0	939	737	773	1691
9	1884	0	938	738	773	1711
10	1887	0	938	738	775	1676
11	1887	0	938	737	773	1689
12	1887	0	938	737	774	1661
13	1887	0	941	738	775	1701
14	1887	0	939	738	778	1664
15	1887	0	939	736	772	1703
11	1884	0	939	737	797	1662
12	1885	0	942	735	798	1687
13	1883	0	944	731	801	1667
14	1886	0	940	734	803	1679
15	1885	0	940	735	802	1635
0	1883	0	935	734	801	1668
1	1885	0	937	737	797	1637
2	1884	0	935	737	795	1680
3	1889	0	936	736	795	1647
4	1890	0	937	736	797	1680
5	1883	0	935	736	792	1655
6	1883	0	938	735	794	1663
7	1883	0	938	738	798	1648
8	1881	0	939	737	800	1693
9	1882	0	939	735	798	1654
10	1885	0	944	731	802	1669
11	1883	0	944	731	800	1649
12	1883	0	944	727	798	1677
13	1885	0	944	729	800	1669
14	1882	0	944	727	802	1694
15	1886	0	943	731	803	1658
0	1888	0	941	730	798	1698
1	1883	0	938	730	795	1705
2	1882	0	935	731	796	1730
3	1882	0	934	733	796	1671
4	1887	0	931	731	793	1762
5	1882	0	935	734	797	1705
6	1882	0	933	731	795	1714
7	1883	0	936	732	794	1694
8	1882	0	933	737	795	1713
9	1883	0	933	736	792	1632
10	1884	0	933	736	793	1200
11	1882	0	933	738	789	1616
12	1885	0	939	738	787	3698
13	1880	0	937	735	786	3782
14	1879	0	939	740	787	3776
15	1881	0	944	735	788	1165
0	1881	0	944	740	787	1675
1	1885	0	944	736	791	1650
2	1882	0	937	737	784	1552
3	1881	0	943	736	782	1597
4	1883	0	940	736	784	1632
5	1879	0	938	731	777	1647
6	1882	0	941	727	781	1652
7	1879	0	935	729	779	1655
8	1879	0	939	733	770	1716
9	1878	0	944	739	768	1586
10	1881	0	946	743	768	1662
11	1877	0	953	742	771	1702
12	1881	0	947	746	770	1746
13	1883	0	945	747	777	1744
14	1877	0	939	748	778	1806
15	1878	0	935	741	774	1840
0	1878	0	929	739	769	1926
1	1878	0	925	739	765	1903
2	1877	0	924	739	759	1982
3	1877	0	923	739	755	1996
4	1881	0	928	738	753	2032
5	1878	0	938	739	767	1969
6	1879	0	944	739	774	2027
7	1881	0	941	746	777	1901
8	1876	0	931	752	784	1965
9	1875	0	927	755	786	1824
10	1875	0	935	762	785	1801
11	1885	0	939	770	779	1746
12	1877	0	944	780	778	1761
13	1878	0	950	784	771	1681
14	1877	0	954	787	768	1617
15	1877	0	954	788	759	1652
0	1878	0	957	786	770	1761
1	1877	0	958	786	775	1721
2	1882	0	954	789	778	1742
3	1876	0	947	784	784	1698
4	1885	0	938	789	784	1737
5	1881	0	934	787	778	1619
6	1883	0	932	784	769	1741
7	1879	0	929	781	768	1698
8	1877	0	926	774	767	1705
9	1878	0	925	768	769	1671
10	1881	0	923	766	765	1700
11	1881	0	934	757	763	1688
12	1882	0	935	746	765	1759
13	1883	0	944	738	768	1633
14	1881	0	939	730	765	1670
15	1883	0	931	734	766	1651
0	1883	0	933	726	769	1711
1	1883	0	931	725	771	1677
2	1883	0	930	725	769	1762
3	1882	0	931	729	768	1784
4	1883	0	935	733	769	1684
5	1884	0	934	741	772	1616
6	1882	0	931	743	781	1671
7	1883	0	942	752	781	1683
8	1884	0	944	753	779	1747
9	1888	0	946	758	778	1731
10	1886	0	946	767	769	1836
11	1886	0	955	782	769	1748
12	1884	0	951	786	769	1766
13	1872	0	956	787	768	1729
14	1883	0	958	792	779	1770
15	1886	0	954	800	773	1765
0	1884	0	944	798	778	1752
1	1882	0	944	795	778	1237
2	1885	0	927	785	771	1574
3	1890	0	928	779	765	3536
4	1885	0	944	775	773	3786
5	1886	0	935	769	771	3774
6	1885	0	938	757	773	1262
7	1887	0	944	758	784	1623
8	1887	0	935	752	783	1685
9	1886	0	931	752	779	1463
10	1886	0	929	759	770	1515
11	1885	0	939	759	769	1661
12	1886	0	941	757	770	1667
13	1887	0	939	762	775	1555
14	1888	0	936	767	774	1602
15	1884	0	939	770	770	1640
