#scientisst_nseq	scientisst_raw_AI1	scientisst_raw_AI2	scientisst_raw_AI3	scientisst_raw_AI4	scientisst_raw_AI5	scientisst_raw_AI6
13	0	0	753	765	579	0
2	0	0	757	768	579	0
15	0	0	757	762	581	0
4	0	0	755	766	584	0
1	0	0	758	764	578	0
6	0	0	753	763	577	0
3	0	0	755	768	583	0
8	0	0	753	764	579	0
5	0	0	755	765	578	0
10	0	0	755	762	579	0
7	0	0	755	764	580	0
12	0	0	753	765	579	0
9	0	0	753	765	583	0
14	0	0	754	765	579	0
11	0	0	754	766	578	0
0	0	0	753	763	577	0
13	0	0	753	764	578	0
2	0	0	756	768	579	0
15	0	0	754	764	587	0
4	0	0	752	765	582	0
1	0	0	757	765	578	0
6	0	0	757	763	581	0
3	0	0	755	766	579	0
8	0	0	752	768	580	0
5	0	0	754	765	578	0
10	0	0	754	767	579	0
7	0	0	757	767	580	0
12	0	0	752	763	581	0
9	0	0	754	766	579	0
14	0	0	752	763	578	0
11	0	0	755	763	582	0
0	0	0	760	763	577	0
13	0	0	753	765	581	0
2	0	0	755	763	579	0
15	0	0	752	768	582	0
4	0	0	755	764	581	0
1	0	0	757	765	578	0
6	0	0	753	763	581	0
3	0	0	755	766	576	0
8	0	0	755	765	578	0
5	0	0	755	763	579	0
10	0	0	757	764	579	0
7	0	0	754	763	579	0
12	0	0	753	765	577	0
9	0	0	755	765	579	0
14	0	0	754	765	581	0
11	0	0	754	763	578	0
0	0	0	754	766	579	0
13	0	0	753	764	579	0
2	0	0	754	765	580	0
15	0	0	753	764	582	0
4	0	0	754	763	578	0
1	0	0	753	765	581	0
6	0	0	755	768	583	0
3	0	0	754	763	579	0
8	0	0	752	766	578	0
5	0	0	757	765	582	0
10	0	0	754	765	580	0
7	0	0	754	764	579	0
12	0	0	752	768	583	0
9	0	0	758	766	582	0
14	0	0	755	768	580	0
11	0	0	755	762	579	0
0	0	0	754	763	577	0
13	0	0	757	765	579	0
2	0	0	752	765	586	0
15	0	0	753	762	578	0
4	0	0	757	766	579	0
1	0	0	752	765	581	0
6	0	0	753	766	582	0
3	0	0	752	765	580	0
8	0	0	754	763	584	0
5	0	0	753	764	580	0
10	0	0	753	762	580	0
7	0	0	755	765	578	0
12	0	0	754	765	580	0
9	0	0	757	768	581	0
14	0	0	754	763	582	0
11	0	0	755	763	579	0
0	0	0	762	767	579	0
13	0	0	754	763	581	0
2	0	0	753	769	578	0
15	0	0	756	765	577	0
4	0	0	754	763	578	0
1	0	0	756	763	580	0
6	0	0	754	762	582	0
3	0	0	755	767	580	0
8	0	0	752	766	581	0
5	0	0	757	768	578	0
10	0	0	752	767	578	0
7	0	0	753	764	579	0
12	0	0	756	761	578	0
9	0	0	752	762	583	0
14	0	0	753	765	580	0
11	0	0	752	763	578	0
0	0	0	753	767	578	0
13	0	0	757	764	579	0
2	0	0	755	763	579	0
15	0	0	758	764	577	0
4	0	0	759	767	578	0
1	0	0	753	767	579	0
6	0	0	753	763	578	0
3	0	0	757	763	577	0
8	0	0	753	768	579	0
5	0	0	755	763	580	0
10	0	0	754	768	579	0
7	0	0	755	767	579	0
12	0	0	754	763	579	0
9	0	0	753	761	578	0
14	0	0	768	765	579	0
11	0	0	755	768	582	0
15	0	0	754	764	578	0
0	0	0	752	768	579	0
13	0	0	753	767	581	0
2	0	0	758	763	583	0
3	0	0	752	769	577	0
4	0	0	752	764	581	0
1	0	0	754	765	577	0
6	0	0	754	766	578	0
7	0	0	756	763	578	0
8	0	0	753	764	576	0
5	0	0	752	768	577	0
10	0	0	752	766	580	0
11	0	0	754	768	579	0
12	0	0	756	762	585	0
9	0	0	753	763	580	0
14	0	0	754	768	580	0
15	0	0	756	768	576	0
0	0	0	752	764	578	0
13	0	0	753	764	579	0
2	0	0	758	768	580	0
3	0	0	755	766	579	0
4	0	0	758	767	579	0
1	0	0	749	765	579	0
6	0	0	755	761	578	0
7	0	0	753	758	581	0
8	0	0	753	763	578	0
5	0	0	754	765	580	0
10	0	0	754	764	583	0
11	0	0	755	765	578	0
12	0	0	758	763	576	0
9	0	0	752	768	578	0
14	0	0	754	762	579	0
15	0	0	754	764	583	0
0	0	0	753	763	579	0
13	0	0	761	768	583	0
2	0	0	752	763	578	0
3	0	0	752	766	579	0
4	0	0	753	764	581	0
1	0	0	754	765	577	0
6	0	0	753	763	582	0
7	0	0	757	767	579	0
8	0	0	759	768	581	0
5	0	0	754	766	582	0
10	0	0	752	764	583	0
11	0	0	754	763	578	0
12	0	0	754	764	579	0
9	0	0	752	768	585	0
14	0	0	754	768	580	0
15	0	0	755	769	582	0
0	0	0	757	761	582	0
13	0	0	755	763	581	0
2	0	0	753	762	585	0
3	0	0	754	766	584	0
4	0	0	752	761	581	0
1	0	0	757	766	580	0
6	0	0	754	762	582	0
7	0	0	758	763	580	0
8	0	0	755	767	579	0
5	0	0	755	765	581	0
10	0	0	752	767	576	0
11	0	0	757	761	578	0
12	0	0	753	762	579	0
9	0	0	753	765	581	0
14	0	0	752	767	579	0
15	0	0	752	763	580	0
0	0	0	757	764	583	0
13	0	0	758	763	578	0
2	0	0	753	764	579	0
3	0	0	754	766	584	0
4	0	0	753	763	581	0
1	0	0	757	766	580	0
6	0	0	753	763	577	0
7	0	0	753	762	579	0
8	0	0	754	761	580	0
5	0	0	753	768	579	0
10	0	0	755	768	577	0
11	0	0	753	765	579	0
12	0	0	755	764	579	0
9	0	0	754	765	582	0
14	0	0	752	768	582	0
15	0	0	755	762	577	0
0	0	0	753	766	579	0
13	0	0	752	763	576	0
2	0	0	754	763	577	0
3	0	0	756	763	578	0
4	0	0	754	765	577	0
1	0	0	755	766	583	0
6	0	0	755	766	581	0
7	0	0	755	763	579	0
8	0	0	757	764	576	0
5	0	0	752	763	578	0
10	0	0	755	764	581	0
11	0	0	753	767	583	0
12	0	0	756	763	581	0
9	0	0	752	765	577	0
14	0	0	755	763	585	0
15	0	0	755	766	576	0
0	0	0	753	763	574	0
13	0	0	752	767	586	0
2	0	0	752	763	581	0
3	0	0	753	766	588	0
4	0	0	755	763	576	0
1	0	0	752	765	580	0
6	0	0	756	768	582	0
7	0	0	752	766	580	0
8	0	0	753	763	583	0
5	0	0	752	765	574	0
10	0	0	753	765	576	0
11	0	0	752	764	577	0
12	0	0	752	766	577	0
9	0	0	753	764	578	0
14	0	0	755	763	585	0
15	0	0	757	765	580	0
0	0	0	753	762	579	0
13	0	0	754	763	582	0
2	0	0	754	763	577	0
3	0	0	758	764	581	0
4	0	0	755	762	582	0
1	0	0	754	765	579	0
6	0	0	752	765	579	0
7	0	0	752	762	580	0
8	0	0	753	763	578	0
5	0	0	753	767	578	0
10	0	0	755	765	577	0
11	0	0	757	764	581	0
12	0	0	752	765	578	0
9	0	0	755	765	577	0
14	0	0	754	762	581	0
15	0	0	754	764	584	0
0	0	0	753	762	576	0
13	0	0	752	766	581	0
2	0	0	757	767	578	0
3	0	0	753	761	585	0
4	0	0	754	764	576	0
1	0	0	752	766	577	0
6	0	0	753	766	578	0
7	0	0	752	765	578	0
8	0	0	755	764	583	0
5	0	0	752	763	581	0
10	0	0	757	768	581	0
11	0	0	752	763	577	0
12	0	0	753	765	577	0
9	0	0	758	764	579	0
14	0	0	755	763	577	0
15	0	0	752	765	576	0
0	0	0	754	764	577	0
13	0	0	753	764	579	0
2	0	0	755	767	579	0
3	0	0	755	764	576	0
4	0	0	758	763	578	0
1	0	0	752	765	578	0
5	0	0	755	1021	579	0
6	0	0	752	765	579	0
7	0	0	752	763	577	0
8	0	0	756	763	579	0
9	0	0	755	765	579	0
10	0	0	752	762	579	0
11	0	0	754	768	580	0
12	0	0	752	767	582	0
13	0	0	757	766	581	0
14	0	0	755	768	580	0
15	0	0	760	766	582	0
0	0	0	754	765	577	0
1	0	0	753	765	581	0
2	0	0	755	764	580	0
3	0	0	754	763	579	0
4	0	0	753	765	579	0
5	0	0	757	763	579	0
6	0	0	757	764	579	0
7	0	0	753	768	579	0
8	0	0	755	763	578	0
9	0	0	754	765	580	0
10	0	0	755	766	583	0
11	0	0	758	769	581	0
12	0	0	757	762	578	0
13	0	0	754	766	577	0
14	0	0	753	761	578	0
15	0	0	755	767	579	0
0	0	0	755	763	581	0
1	0	0	753	762	583	0
2	0	0	752	766	577	0
3	0	0	758	763	576	0
4	0	0	752	763	581	0
5	0	0	752	763	578	0
6	0	0	752	767	582	0
7	0	0	757	764	576	0
8	0	0	754	766	576	0
9	0	0	757	768	578	0
10	0	0	753	765	579	0
11	0	0	752	765	579	0
12	0	0	754	764	580	0
13	0	0	753	763	578	0
14	0	0	753	760	579	0
15	0	0	752	765	577	0
0	0	0	752	765	579	0
1	0	0	754	762	579	0
2	0	0	757	765	580	0
3	0	0	753	766	581	0
4	0	0	753	763	582	0
5	0	0	755	767	579	0
6	0	0	758	765	579	0
7	0	0	758	763	580	0
8	0	0	753	765	577	0
9	0	0	752	765	578	0
10	0	0	754	768	581	0
11	0	0	752	764	578	0
12	0	0	754	765	579	0
13	0	0	755	765	580	0
14	0	0	755	764	576	0
15	0	0	753	768	577	0
0	0	0	751	766	577	0
1	0	0	753	763	582	0
2	0	0	754	765	580	0
3	0	0	756	761	577	0
4	0	0	754	765	579	0
5	0	0	753	767	579	0
6	0	0	756	765	581	0
7	0	0	753	765	577	0
8	0	0	759	769	579	0
9	0	0	752	764	577	0
10	0	0	753	770	579	0
11	0	0	752	763	580	0
12	0	0	756	767	569	0
13	0	0	754	765	579	0
14	0	0	752	765	578	0
15	0	0	755	763	578	0
0	0	0	753	764	579	0
1	0	0	753	765	579	0
2	0	0	752	766	578	0
3	0	0	755	764	578	0
4	0	0	754	768	581	0
5	0	0	754	766	578	0
6	0	0	755	766	579	0
7	0	0	758	763	577	0
8	0	0	757	763	579	0
9	0	0	752	768	579	0
10	0	0	755	765	576	0
11	0	0	754	762	579	0
12	0	0	754	768	581	0
13	0	0	755	765	581	0
14	0	0	756	766	579	0
15	0	0	752	765	581	0
0	0	0	753	762	579	0
1	0	0	752	763	578	0
2	0	0	752	768	579	0
3	0	0	753	766	577	0
4	0	0	759	764	578	0
5	0	0	752	763	579	0
6	0	0	754	767	577	0
7	0	0	757	766	582	0
8	0	0	757	764	579	0
9	0	0	753	763	578	0
10	0	0	752	765	576	0
11	0	0	752	763	579	0
12	0	0	758	767	576	0
13	0	0	753	767	578	0
14	0	0	756	762	581	0
15	0	0	756	762	577	0
0	0	0	756	765	579	0
1	0	0	753	762	577	0
2	0	0	754	768	585	0
3	0	0	757	767	579	0
4	0	0	753	762	578	0
5	0	0	753	767	580	0
6	0	0	755	765	577	0
7	0	0	755	765	576	0
8	0	0	754	768	577	0
9	0	0	755	762	579	0
10	0	0	757	765	586	0
11	0	0	754	763	581	0
12	0	0	752	763	587	0
13	0	0	752	762	579	0
14	0	0	752	767	583	0
15	0	0	752	763	585	0
0	0	0	761	759	581	0
1	0	0	752	767	579	0
2	0	0	758	766	576	0
3	0	0	757	765	578	0
4	0	0	758	765	578	0
5	0	0	762	765	578	0
6	0	0	755	763	581	0
7	0	0	754	767	579	0
8	0	0	752	765	582	0
9	0	0	752	762	582	0
10	0	0	758	765	576	0
11	0	0	755	768	579	0
12	0	0	753	768	577	0
13	0	0	753	765	582	0
14	0	0	753	763	576	0
15	0	0	755	763	579	0
0	0	0	755	767	581	0
1	0	0	755	763	581	0
2	0	0	752	762	579	0
3	0	0	751	767	581	0
4	0	0	755	763	578	0
5	0	0	755	769	582	0
6	0	0	756	765	577	0
7	0	0	757	763	578	0
8	0	0	753	766	577	0
9	0	0	752	763	581	0
10	0	0	757	763	586	0
11	0	0	757	767	579	0
12	0	0	753	768	581	0
13	0	0	752	765	578	0
14	0	0	752	763	583	0
15	0	0	752	763	578	0
0	0	0	755	764	577	0
1	0	0	754	765	576	0
2	0	0	752	767	582	0
3	0	0	753	762	578	0
4	0	0	753	768	581	0
5	0	0	754	763	579	0
6	0	0	752	764	579	0
7	0	0	752	762	580	0
8	0	0	752	763	581	0
9	0	0	753	762	579	0
10	0	0	759	765	578	0
11	0	0	754	765	579	0
12	0	0	753	764	582	0
13	0	0	754	762	581	0
14	0	0	753	764	576	0
15	0	0	753	764	577	0
0	0	0	753	763	579	0
1	0	0	752	763	579	0
2	0	0	754	763	581	0
3	0	0	754	763	582	0
4	0	0	757	767	580	0
5	0	0	753	764	576	0
6	0	0	757	765	579	0
7	0	0	752	765	579	0
8	0	0	753	762	578	0
9	0	0	755	767	580	0
10	0	0	753	760	579	0
11	0	0	752	764	579	0
12	0	0	752	761	576	0
13	0	0	755	765	578	0
14	0	0	753	763	578	0
15	0	0	754	765	578	0
0	0	0	753	766	578	0
1	0	0	756	764	582	0
2	0	0	753	759	580	0
3	0	0	752	764	582	0
4	0	0	753	765	579	0
5	0	0	754	762	582	0
6	0	0	753	768	581	0
7	0	0	753	763	581	0
8	0	0	753	767	582	0
9	0	0	753	767	579	0
10	0	0	758	767	578	0
11	0	0	755	763	578	0
12	0	0	752	763	579	0
13	0	0	752	763	581	0
14	0	0	752	761	578	0
15	0	0	753	762	582	0
0	0	0	752	763	579	0
1	0	0	754	768	580	0
2	0	0	752	768	577	0
3	0	0	752	766	578	0
4	0	0	752	765	580	0
5	0	0	753	763	580	0
6	0	0	753	765	578	0
7	0	0	753	764	581	0
8	0	0	753	763	578	0
9	0	0	752	763	577	0
10	0	0	754	765	578	0
11	0	0	753	763	576	0
12	0	0	753	762	579	0
13	0	0	752	763	581	0
14	0	0	754	763	577	0
15	0	0	756	762	582	0
0	0	0	752	764	582	0
1	0	0	756	767	582	0
2	0	0	752	767	579	0
3	0	0	752	763	582	0
4	0	0	755	768	581	0
5	0	0	754	767	581	0
6	0	0	753	762	579	0
7	0	0	752	767	581	0
8	0	0	754	765	580	0
9	0	0	755	765	579	0
10	0	0	755	768	581	0
11	0	0	755	766	578	0
12	0	0	753	765	581	0
13	0	0	752	765	581	0
14	0	0	752	768	579	0
15	0	0	755	765	581	0
0	0	0	753	765	579	0
1	0	0	752	766	581	0
2	0	0	754	763	579	0
3	0	0	755	762	579	0
4	0	0	753	764	578	0
5	0	0	752	764	581	0
6	0	0	751	762	579	0
7	0	0	757	767	581	0
8	0	0	758	763	581	0
9	0	0	752	763	581	0
10	0	0	753	764	581	0
11	0	0	755	765	578	0
12	0	0	755	761	579	0
13	0	0	754	766	580	0
14	0	0	757	765	579	0
15	0	0	752	765	576	0
0	0	0	757	763	581	0
1	0	0	754	762	578	0
2	0	0	752	765	579	0
3	0	0	752	762	579	0
4	0	0	752	763	578	0
5	0	0	757	763	582	0
6	0	0	754	765	582	0
7	0	0	757	762	581	0
8	0	0	752	763	578	0
9	0	0	752	763	581	0
10	0	0	752	766	579	0
11	0	0	758	763	579	0
12	0	0	757	765	578	0
13	0	0	754	766	578	0
14	0	0	755	766	580	0
15	0	0	752	762	577	0
0	0	0	754	765	581	0
1	0	0	754	763	582	0
2	0	0	753	768	581	0
3	0	0	753	763	576	0
4	0	0	752	767	579	0
5	0	0	754	765	578	0
6	0	0	753	762	579	0
7	0	0	753	766	580	0
8	0	0	752	762	580	0
9	0	0	759	757	583	0
10	0	0	754	761	581	0
11	0	0	753	763	583	0
12	0	0	754	764	582	0
13	0	0	755	762	578	0
14	0	0	752	767	578	0
15	0	0	754	767	578	0
0	0	0	752	767	583	0
1	0	0	754	763	578	0
2	0	0	753	763	578	0
3	0	0	752	764	578	0
4	0	0	752	762	580	0
5	0	0	756	767	576	0
6	0	0	754	768	577	0
7	0	0	754	763	578	0
8	0	0	756	763	578	0
9	0	0	754	767	578	0
10	0	0	754	765	579	0
11	0	0	758	763	580	0
12	0	0	755	766	581	0
13	0	0	752	765	579	0
14	0	0	754	763	579	0
15	0	0	756	765	578	0
0	0	0	754	764	583	0
1	0	0	752	763	578	0
2	0	0	752	766	579	0
3	0	0	755	765	577	0
4	0	0	761	761	579	0
5	0	0	752	765	578	0
6	0	0	754	765	580	0
7	0	0	754	761	577	0
8	0	0	753	763	581	0
9	0	0	755	765	577	0
10	0	0	754	767	579	0
11	0	0	758	769	583	0
12	0	0	755	763	582	0
13	0	0	753	765	582	0
14	0	0	752	762	580	0
15	0	0	758	765	579	0
0	0	0	757	768	578	0
1	0	0	754	768	581	0
2	0	0	754	765	578	0
3	0	0	759	765	579	0
4	0	0	755	767	578	0
5	0	0	754	766	579	0
6	0	0	754	763	580	0
7	0	0	755	763	578	0
8	0	0	754	762	578	0
9	0	0	753	764	577	0
10	0	0	752	766	577	0
11	0	0	752	768	581	0
12	0	0	752	762	577	0
13	0	0	754	765	576	0
14	0	0	755	767	581	0
15	0	0	752	767	577	0
0	0	0	754	768	576	0
1	0	0	753	763	576	0
2	0	0	754	763	578	0
3	0	0	756	766	582	0
4	0	0	755	765	580	0
5	0	0	753	763	579	0
6	0	0	752	763	579	0
7	0	0	752	764	577	0
8	0	0	753	763	581	0
9	0	0	754	767	582	0
10	0	0	755	765	578	0
11	0	0	754	763	577	0
12	0	0	753	765	581	0
13	0	0	752	766	579	0
14	0	0	752	763	577	0
15	0	0	753	765	579	0
0	0	0	752	763	576	0
1	0	0	757	763	579	0
13	0	0	752	756	566	0
14	0	0	752	757	571	0
15	0	0	752	763	570	0
0	0	0	752	762	567	0
1	0	0	753	762	566	0
2	0	0	752	759	569	0
3	0	0	752	762	569	0
4	0	0	752	759	566	0
5	0	0	752	757	566	0
6	0	0	752	757	568	0
7	0	0	752	757	569	0
8	0	0	752	759	567	0
9	0	0	752	761	569	0
10	0	0	755	761	566	0
11	0	0	752	758	566	0
12	0	0	752	759	570	0
13	0	0	752	757	571	0
14	0	0	752	758	567	0
15	0	0	752	763	569	0
0	0	0	752	758	567	0
1	0	0	752	759	567	0
2	0	0	752	756	566	0
3	0	0	754	758	569	0
4	0	0	752	758	566	0
5	0	0	752	759	565	0
6	0	0	753	759	565	0
7	0	0	752	758	569	0
8	0	0	751	758	568	0
9	0	0	754	758	565	0
10	0	0	752	757	567	0
11	0	0	752	761	567	0
12	0	0	752	758	570	0
13	0	0	756	759	566	0
14	0	0	751	758	569	0
15	0	0	752	763	567	0
0	0	0	752	758	563	0
1	0	0	753	759	568	0
2	0	0	752	761	570	0
3	0	0	752	763	569	0
4	0	0	752	759	563	0
5	0	0	752	757	567	0
6	0	0	752	758	566	0
7	0	0	750	760	566	0
8	0	0	752	759	566	0
9	0	0	752	759	567	0
10	0	0	752	758	566	0
11	0	0	752	758	566	0
12	0	0	752	755	569	0
13	0	0	752	759	569	0
14	0	0	751	762	570	0
15	0	0	753	760	571	0
0	0	0	752	763	567	0
1	0	0	752	763	566	0
2	0	0	754	761	567	0
3	0	0	752	759	572	0
4	0	0	752	762	568	0
5	0	0	750	757	570	0
6	0	0	753	757	567	0
7	0	0	753	762	567	0
8	0	0	752	758	567	0
9	0	0	753	759	566	0
10	0	0	754	762	565	0
11	0	0	751	759	568	0
12	0	0	752	759	569	0
13	0	0	752	766	566	0
14	0	0	752	759	566	0
15	0	0	751	761	570	0
0	0	0	752	759	569	0
1	0	0	752	758	566	0
2	0	0	752	760	569	0
3	0	0	752	759	570	0
4	0	0	752	760	564	0
5	0	0	752	758	566	0
6	0	0	752	761	569	0
7	0	0	752	758	567	0
8	0	0	752	758	569	0
9	0	0	754	763	565	0
10	0	0	752	761	568	0
11	0	0	751	762	567	0
12	0	0	752	758	567	0
13	0	0	752	758	569	0
14	0	0	752	758	567	0
15	0	0	752	760	568	0
0	0	0	752	757	566	0
1	0	0	752	760	569	0
2	0	0	752	757	569	0
3	0	0	754	759	566	0
4	0	0	752	758	569	0
5	0	0	752	758	565	0
6	0	0	753	765	569	0
7	0	0	754	757	567	0
8	0	0	752	759	567	0
9	0	0	752	759	567	0
10	0	0	752	758	566	0
11	0	0	750	759	568	0
12	0	0	752	757	565	0
13	0	0	752	758	567	0
14	0	0	752	758	570	0
15	0	0	755	762	566	0
0	0	0	753	760	571	0
1	0	0	752	762	565	0
2	0	0	752	757	567	0
3	0	0	752	759	564	0
4	0	0	752	759	568	0
5	0	0	751	757	568	0
6	0	0	752	759	567	0
7	0	0	752	761	569	0
8	0	0	751	762	573	0
9	0	0	751	757	569	0
10	0	0	752	757	565	0
11	0	0	752	758	569	0
12	0	0	752	765	566	0
13	0	0	752	761	569	0
14	0	0	752	759	567	0
15	0	0	752	758	565	0
0	0	0	753	759	566	0
1	0	0	753	759	567	0
2	0	0	752	761	565	0
3	0	0	752	757	567	0
4	0	0	751	759	568	0
5	0	0	752	758	566	0
6	0	0	752	759	571	0
7	0	0	754	756	567	0
8	0	0	752	758	564	0
9	0	0	752	759	566	0
10	0	0	752	758	570	0
11	0	0	752	759	571	0
12	0	0	752	759	566	0
13	0	0	752	758	568	0
14	0	0	754	763	570	0
15	0	0	753	761	569	0
0	0	0	752	763	567	0
1	0	0	752	758	567	0
2	0	0	751	759	569	0
3	0	0	752	761	564	0
4	0	0	751	758	567	0
5	0	0	752	757	566	0
6	0	0	752	759	567	0
7	0	0	752	759	570	0
8	0	0	752	758	567	0
9	0	0	752	757	566	0
10	0	0	752	758	567	0
11	0	0	752	758	567	0
12	0	0	752	761	571	0
13	0	0	752	758	562	0
14	0	0	755	757	569	0
15	0	0	755	759	565	0
0	0	0	757	759	567	0
1	0	0	752	759	567	0
2	0	0	755	761	567	0
3	0	0	752	759	567	0
4	0	0	752	762	569	0
5	0	0	752	761	573	0
6	0	0	752	763	569	0
7	0	0	752	764	570	0
8	0	0	752	755	567	0
9	0	0	752	763	570	0
10	0	0	752	763	566	0
11	0	0	752	760	567	0
12	0	0	751	759	563	0
13	0	0	752	757	570	0
14	0	0	752	758	565	0
15	0	0	753	755	571	0
0	0	0	751	758	569	0
1	0	0	752	765	567	0
2	0	0	753	757	571	0
3	0	0	754	762	571	0
4	0	0	751	759	566	0
5	0	0	753	761	569	0
6	0	0	752	762	569	0
7	0	0	752	759	567	0
8	0	0	752	759	566	0
9	0	0	752	759	566	0
10	0	0	752	759	569	0
11	0	0	752	758	566	0
12	0	0	752	759	570	0
13	0	0	752	762	567	0
14	0	0	752	759	567	0
15	0	0	752	757	571	0
0	0	0	752	759	567	0
1	0	0	752	765	566	0
2	0	0	752	759	566	0
3	0	0	752	757	573	0
4	0	0	753	758	566	0
5	0	0	753	759	569	0
6	0	0	752	759	570	0
7	0	0	752	758	565	0
8	0	0	751	759	567	0
9	0	0	752	757	570	0
10	0	0	752	755	566	0
11	0	0	751	758	566	0
12	0	0	752	758	569	0
13	0	0	752	762	567	0
14	0	0	752	762	569	0
15	0	0	752	758	570	0
0	0	0	751	757	565	0
1	0	0	752	756	571	0
2	0	0	752	758	567	0
3	0	0	755	756	568	0
4	0	0	752	763	565	0
5	0	0	752	763	567	0
6	0	0	753	759	567	0
7	0	0	752	759	568	0
8	0	0	752	763	570	0
9	0	0	752	758	567	0
10	0	0	752	758	570	0
11	0	0	752	758	566	0
12	0	0	751	762	569	0
13	0	0	752	759	566	0
14	0	0	752	757	566	0
15	0	0	752	755	567	0
0	0	0	752	758	570	0
1	0	0	751	758	567	0
2	0	0	752	754	567	0
3	0	0	754	759	569	0
4	0	0	752	759	571	0
5	0	0	750	757	568	0
6	0	0	751	758	567	0
7	0	0	753	758	567	0
8	0	0	752	755	566	0
9	0	0	750	758	567	0
10	0	0	753	758	565	0
11	0	0	754	759	569	0
12	0	0	752	756	567	0
13	0	0	752	757	567	0
14	0	0	752	761	566	0
15	0	0	752	759	567	0
0	0	0	752	759	571	0
1	0	0	752	761	569	0
2	0	0	752	757	566	0
3	0	0	751	758	566	0
4	0	0	751	762	567	0
5	0	0	752	757	569	0
6	0	0	752	758	564	0
7	0	0	752	761	567	0
8	0	0	753	759	561	0
9	0	0	753	759	567	0
10	0	0	752	758	565	0
11	0	0	752	761	568	0
12	0	0	752	758	566	0
13	0	0	752	758	570	0
14	0	0	754	758	569	0
15	0	0	752	762	570	0
0	0	0	752	757	566	0
1	0	0	754	759	567	0
2	0	0	754	758	566	0
3	0	0	752	762	561	0
4	0	0	752	760	569	0
5	0	0	752	757	576	0
6	0	0	755	757	562	0
7	0	0	751	761	567	0
8	0	0	753	758	566	0
9	0	0	750	757	572	0
10	0	0	751	759	569	0
11	0	0	752	761	567	0
12	0	0	752	758	563	0
13	0	0	753	759	566	0
14	0	0	752	759	566	0
15	0	0	751	758	574	0
0	0	0	752	757	569	0
1	0	0	750	757	563	0
2	0	0	753	759	566	0
3	0	0	752	756	565	0
4	0	0	751	757	566	0
5	0	0	752	760	567	0
6	0	0	753	758	565	0
7	0	0	752	761	566	0
8	0	0	752	759	563	0
9	0	0	750	759	570	0
10	0	0	752	757	567	0
11	0	0	752	761	567	0
12	0	0	754	757	568	0
13	0	0	752	757	565	0
14	0	0	752	761	567	0
15	0	0	753	759	568	0
0	0	0	752	761	567	0
1	0	0	752	761	567	0
2	0	0	752	757	571	0
3	0	0	751	758	565	0
4	0	0	751	758	566	0
5	0	0	756	747	574	0
6	0	0	758	753	576	0
7	0	0	754	758	562	0
8	0	0	743	758	573	0
9	0	0	746	756	565	0
10	0	0	744	768	571	0
11	0	0	768	766	567	0
12	0	0	780	771	573	0
13	0	0	766	752	567	0
14	0	0	731	757	571	0
15	0	0	721	761	566	0
0	0	0	752	765	567	0
1	0	0	766	758	564	0
2	0	0	752	761	566	0
3	0	0	743	757	567	0
4	0	0	730	757	571	0
5	0	0	736	761	568	0
6	0	0	752	763	564	0
7	0	0	757	759	563	0
8	0	0	763	762	566	0
9	0	0	805	744	576	0
10	0	0	720	756	554	0
11	0	0	717	766	576	0
12	0	0	753	759	561	0
13	0	0	752	759	570	0
14	0	0	729	765	560	0
15	0	0	729	763	571	0
0	0	0	735	758	566	0
1	0	0	743	758	566	0
2	0	0	736	782	564	0
3	0	0	720	767	562	0
4	0	0	734	763	570	0
5	0	0	733	762	564	0
6	0	0	737	763	567	0
7	0	0	747	758	572	0
8	0	0	741	755	561	0
9	0	0	737	759	566	0
10	0	0	741	762	563	0
11	0	0	742	768	565	0
12	0	0	730	770	570	0
13	0	0	733	769	566	0
14	0	0	726	761	563	0
15	0	0	732	759	564	0
0	0	0	737	760	563	0
