#scientisst_nseq	scientisst_raw_AI1	scientisst_raw_AI2	scientisst_raw_AI3	scientisst_raw_AI4	scientisst_raw_AI5	scientisst_raw_AI6
14	812	800	737	938	0	0
15	2240	800	742	940	0	0
0	861	802	745	942	0	0
1	2363	802	741	941	0	0
2	954	804	743	941	0	0
3	2485	804	741	941	0	0
4	1133	801	743	944	0	0
5	2547	798	746	939	0	0
6	1166	805	746	942	0	0
7	2610	800	746	943	0	0
8	1182	803	739	943	0	0
9	2640	801	739	938	0	0
10	1201	802	743	941	0	0
11	2767	800	739	936	0	0
12	1431	801	740	934	0	0
13	2926	801	742	937	0	0
14	1659	801	745	939	0	0
15	3120	805	742	942	0	0
0	1665	805	739	944	0	0
1	3130	800	745	941	0	0
2	1625	800	741	941	0	0
3	3109	802	739	942	0	0
4	1691	800	740	943	0	0
5	3121	801	739	939	0	0
6	1622	799	743	939	0	0
7	3045	798	742	944	0	0
8	1453	799	743	940	0	0
9	2800	801	741	941	0	0
10	1178	802	743	942	0	0
11	2482	800	741	942	0	0
12	856	799	741	939	0	0
13	2231	795	726	941	0	0
14	611	802	743	943	0	0
15	2032	800	738	943	0	0
0	327	801	743	941	0	0
1	1608	800	742	939	0	0
2	816	799	743	941	0	0
3	3344	797	739	939	0	0
4	1606	795	738	941	0	0
5	1479	798	742	944	0	0
6	0	795	737	944	0	0
7	1841	796	742	942	0	0
8	262	801	742	941	0	0
9	2148	798	736	934	0	0
10	698	798	741	934	0	0
11	2352	797	747	941	0	0
12	1070	802	747	946	0	0
13	2715	802	742	941	0	0
14	1238	800	742	935	0	0
15	2817	793	743	942	0	0
0	1266	796	745	944	0	0
1	2889	802	743	944	0	0
2	1258	800	746	947	0	0
3	2829	799	743	942	0	0
4	1191	801	743	942	0	0
5	2702	802	743	944	0	0
6	1137	802	741	941	0	0
7	2711	801	741	943	0	0
8	991	801	747	941	0	0
9	2433	799	741	941	0	0
10	778	800	745	939	0	0
11	2311	797	742	940	0	0
12	623	800	747	941	0	0
13	2114	800	745	943	0	0
14	458	800	742	940	0	0
15	2044	798	743	943	0	0
0	454	798	746	943	0	0
1	2128	800	744	944	0	0
2	634	795	745	944	0	0
3	2211	798	743	943	0	0
4	821	801	744	942	0	0
5	2388	800	742	938	0	0
6	875	801	743	931	0	0
7	2451	801	742	937	0	0
8	1020	799	743	939	0	0
9	2581	799	743	935	0	0
10	1116	796	742	939	0	0
11	2630	799	743	944	0	0
12	1088	799	739	943	0	0
13	2640	798	741	944	0	0
14	1079	802	741	943	0	0
15	2533	799	742	943	0	0
0	951	798	748	943	0	0
1	2416	795	742	944	0	0
2	739	798	741	944	0	0
3	2144	798	745	939	0	0
4	509	794	739	944	0	0
5	2020	798	743	944	0	0
6	434	798	742	941	0	0
7	1981	797	741	943	0	0
8	554	798	742	942	0	0
9	2080	800	742	944	0	0
10	466	800	739	938	0	0
11	1920	800	742	934	0	0
12	1511	801	741	934	0	0
13	3776	798	741	938	0	0
14	2768	796	741	943	0	0
15	2345	798	742	944	0	0
0	1271	797	741	944	0	0
1	3054	802	749	944	0	0
2	1449	801	742	942	0	0
3	2949	800	739	935	0	0
4	1407	799	743	940	0	0
5	2766	798	742	944	0	0
6	1232	802	742	944	0	0
7	2569	802	738	938	0	0
8	1008	798	742	934	0	0
9	2342	791	742	935	0	0
10	759	795	746	944	0	0
11	2167	794	739	945	0	0
12	672	800	744	945	0	0
13	1982	799	741	944	0	0
14	446	797	739	944	0	0
15	1897	797	740	945	0	0
0	464	798	741	939	0	0
1	1919	799	743	938	0	0
2	603	795	741	940	0	0
3	2051	797	743	944	0	0
4	814	795	743	941	0	0
5	2301	795	743	943	0	0
6	1043	797	745	939	0	0
7	2498	798	745	941	0	0
8	1281	800	746	940	0	0
9	2771	799	743	940	0	0
10	1587	801	741	941	0	0
11	3024	798	745	938	0	0
12	1745	797	742	944	0	0
13	3153	795	742	941	0	0
14	1858	792	747	944	0	0
15	3184	797	745	943	0	0
0	1739	798	743	942	0	0
1	2983	795	741	940	0	0
2	1509	800	747	939	0	0
3	2742	799	741	936	0	0
4	1260	797	742	942	0	0
5	2513	795	741	944	0	0
6	991	796	743	944	0	0
7	2224	797	745	943	0	0
8	754	798	741	944	0	0
9	1961	795	742	938	0	0
10	576	797	742	938	0	0
11	1870	794	741	944	0	0
12	577	796	742	944	0	0
13	1953	795	741	942	0	0
14	705	800	742	943	0	0
15	2011	802	739	941	0	0
0	827	802	742	937	0	0
1	2178	799	742	937	0	0
2	1029	797	746	940	0	0
3	2347	795	747	942	0	0
4	1162	795	742	941	0	0
5	2414	798	743	939	0	0
6	977	799	739	943	0	0
7	2752	799	742	941	0	0
8	2487	798	739	940	0	0
9	3774	797	742	939	0	0
10	1697	799	742	942	0	0
11	2101	794	747	942	0	0
12	909	795	748	947	0	0
13	2039	799	744	944	0	0
14	530	800	738	933	0	0
15	1807	794	742	928	0	0
0	246	791	745	941	0	0
1	1610	799	741	947	0	0
2	265	800	742	945	0	0
3	1589	800	743	944	0	0
4	219	795	742	939	0	0
5	1595	797	747	941	0	0
6	320	795	745	935	0	0
7	1793	790	742	944	0	0
8	483	790	744	944	0	0
9	1826	797	742	944	0	0
10	569	800	742	943	0	0
11	1948	793	739	941	0	0
12	736	795	740	942	0	0
13	2139	796	739	943	0	0
14	928	799	740	943	0	0
15	2271	797	744	939	0	0
0	1072	794	741	940	0	0
1	2448	794	741	942	0	0
2	1230	797	743	935	0	0
3	2541	800	739	941	0	0
4	1429	796	739	939	0	0
5	2869	795	743	935	0	0
6	1713	795	742	944	0	0
7	3056	797	742	946	0	0
8	1812	797	743	944	0	0
9	3056	795	745	944	0	0
10	1732	794	745	942	0	0
11	2947	794	743	936	0	0
12	1491	791	742	937	0	0
13	2743	791	747	944	0	0
14	1265	795	741	938	0	0
15	2487	793	746	943	0	0
0	1019	796	747	945	0	0
1	2218	797	746	942	0	0
2	698	791	741	937	0	0
3	1869	790	744	939	0	0
4	288	797	741	943	0	0
5	1529	794	739	944	0	0
6	0	796	741	944	0	0
7	1301	794	742	944	0	0
8	0	799	745	940	0	0
9	1091	797	745	943	0	0
10	0	797	743	941	0	0
11	1360	800	741	942	0	0
12	167	796	741	944	0	0
13	1630	795	741	943	0	0
14	570	794	741	944	0	0
15	2003	794	742	944	0	0
0	914	795	741	941	0	0
1	2342	792	745	942	0	0
2	1234	795	742	943	0	0
3	2515	791	741	942	0	0
4	1483	794	742	939	0	0
5	3783	794	741	942	0	0
6	3431	791	743	942	0	0
7	3696	791	746	939	0	0
8	1392	792	743	941	0	0
9	3002	790	747	943	0	0
10	1461	797	745	945	0	0
11	2705	797	739	942	0	0
12	1272	789	741	931	0	0
13	2390	787	746	939	0	0
14	962	795	742	944	0	0
15	2193	794	744	944	0	0
0	901	792	746	944	0	0
1	2074	796	743	941	0	0
2	746	795	742	942	0	0
3	2002	794	742	943	0	0
4	865	795	744	941	0	0
5	2160	790	743	944	0	0
6	1003	789	743	945	0	0
7	2181	789	745	947	0	0
8	1016	791	741	944	0	0
9	2320	793	740	942	0	0
10	1200	794	743	942	0	0
11	2432	792	742	942	0	0
12	1328	789	742	941	0	0
13	2602	789	745	939	0	0
14	1453	789	741	942	0	0
15	2680	790	745	944	0	0
0	1477	788	743	942	0	0
1	2663	792	742	939	0	0
2	1455	795	747	941	0	0
3	2639	794	742	942	0	0
4	1347	791	740	942	0	0
5	2506	790	743	943	0	0
6	1264	793	743	943	0	0
7	2407	795	742	944	0	0
8	1165	794	747	942	0	0
9	2352	795	745	940	0	0
10	1134	795	745	944	0	0
11	2317	791	742	941	0	0
12	1125	787	743	943	0	0
13	2291	786	742	942	0	0
14	1142	793	743	943	0	0
15	2321	789	745	943	0	0
0	1163	790	749	944	0	0
1	2304	791	746	942	0	0
2	1141	790	743	942	0	0
3	2320	793	746	944	0	0
4	1171	785	743	941	0	0
5	2323	787	741	943	0	0
6	1230	792	746	944	0	0
7	2377	791	746	942	0	0
8	1226	792	743	939	0	0
9	2347	791	742	938	0	0
10	1251	791	746	944	0	0
11	2417	794	742	944	0	0
12	1271	790	741	944	0	0
13	2432	791	739	941	0	0
14	1285	791	741	942	0	0
15	2365	789	747	944	0	0
0	1231	790	746	943	0	0
1	2315	790	743	941	0	0
2	1108	790	746	944	0	0
3	2067	795	745	945	0	0
4	699	791	739	941	0	0
5	2000	793	741	941	0	0
6	1687	790	744	944	0	0
7	3125	790	741	944	0	0
8	1347	791	741	941	0	0
9	1566	789	741	940	0	0
10	576	790	744	944	0	0
11	1682	797	742	944	0	0
12	447	795	739	941	0	0
13	1632	787	741	935	0	0
14	603	786	744	942	0	0
15	1762	793	743	944	0	0
0	802	796	743	944	0	0
1	1990	790	741	939	0	0
2	1056	796	746	942	0	0
3	2160	791	741	944	0	0
4	1227	794	742	939	0	0
5	2369	791	743	942	0	0
6	1365	789	741	944	0	0
7	2298	789	739	944	0	0
8	1186	790	742	946	0	0
9	2257	787	743	944	0	0
10	1203	784	749	945	0	0
11	2237	790	742	944	0	0
12	1114	789	742	942	0	0
13	2052	787	747	943	0	0
14	986	789	742	941	0	0
15	1957	789	745	941	0	0
0	883	791	743	944	0	0
1	1983	791	743	941	0	0
2	992	788	741	938	0	0
3	2058	786	747	939	0	0
4	1184	790	743	942	0	0
5	2237	790	747	944	0	0
6	1289	790	750	944	0	0
7	2299	795	745	943	0	0
8	1333	791	743	941	0	0
9	2345	789	746	939	0	0
10	1298	792	745	941	0	0
11	2354	789	746	942	0	0
12	1338	790	744	944	0	0
13	2299	791	746	943	0	0
14	1223	790	749	944	0	0
15	2127	790	742	944	0	0
0	1037	799	746	944	0	0
1	1889	793	741	944	0	0
2	785	793	741	939	0	0
3	1702	796	741	941	0	0
4	666	794	739	945	0	0
5	1629	791	742	944	0	0
6	643	791	747	947	0	0
7	1625	790	743	941	0	0
8	692	792	741	940	0	0
9	1739	791	745	944	0	0
10	880	791	747	944	0	0
11	1825	791	743	944	0	0
12	943	790	743	943	0	0
13	1963	786	743	943	0	0
14	1110	786	742	947	0	0
15	2145	789	742	946	0	0
0	1251	793	743	944	0	0
1	2175	791	743	944	0	0
2	1263	794	742	938	0	0
3	2235	790	743	938	0	0
4	1280	791	747	942	0	0
5	2035	794	743	941	0	0
6	999	791	741	944	0	0
7	2752	787	746	942	0	0
8	2582	791	742	944	0	0
9	2997	788	739	940	0	0
10	942	789	745	941	0	0
11	2054	787	746	943	0	0
12	1054	795	745	943	0	0
13	1954	799	743	943	0	0
14	956	790	741	932	0	0
15	1846	785	746	937	0	0
0	880	794	746	943	0	0
1	1906	790	745	944	0	0
2	945	793	742	944	0	0
3	1895	786	743	941	0	0
4	938	795	743	942	0	0
5	1834	794	745	941	0	0
6	894	791	743	942	0	0
7	1777	791	745	944	0	0
8	730	789	745	945	0	0
9	1585	790	743	943	0	0
10	565	790	744	944	0	0
11	1488	790	745	942	0	0
12	414	790	746	944	0	0
13	1211	794	745	939	0	0
14	176	791	746	944	0	0
15	1035	789	750	938	0	0
0	70	797	747	943	0	0
1	887	793	747	941	0	0
2	0	789	744	942	0	0
3	867	788	741	942	0	0
4	112	790	742	945	0	0
5	1086	790	747	946	0	0
6	342	791	743	946	0	0
7	1342	789	750	944	0	0
8	441	790	747	945	0	0
9	1374	795	745	944	0	0
10	478	793	746	945	0	0
11	1491	789	745	942	0	0
12	470	793	744	940	0	0
13	1440	794	745	944	0	0
14	423	798	748	942	0	0
15	1398	797	746	944	0	0
0	215	786	746	949	0	0
1	1087	786	749	944	0	0
2	0	787	749	943	0	0
3	725	791	745	943	0	0
4	0	789	745	941	0	0
5	150	790	746	943	0	0
6	0	788	743	944	0	0
7	0	791	746	944	0	0
8	0	791	746	944	0	0
9	0	791	751	942	0	0
10	0	791	750	941	0	0
11	0	793	751	941	0	0
12	0	790	746	944	0	0
13	0	790	750	942	0	0
14	0	787	751	942	0	0
15	0	790	745	944	0	0
0	0	790	743	944	0	0
1	0	796	746	943	0	0
2	0	795	751	941	0	0
3	0	799	745	941	0	0
4	0	799	752	939	0	0
5	560	799	747	939	0	0
6	880	799	745	940	0	0
7	592	798	749	944	0	0
8	0	795	750	944	0	0
9	336	797	751	944	0	0
10	0	798	750	946	0	0
11	1328	801	746	944	0	0
12	397	805	752	943	0	0
13	1929	805	749	945	0	0
14	1087	803	752	946	0	0
15	2390	800	747	943	0	0
0	1508	800	750	933	0	0
1	2741	800	747	930	0	0
2	1732	798	747	933	0	0
3	2993	803	747	941	0	0
4	2077	801	749	944	0	0
5	3280	800	747	949	0	0
6	2096	798	749	945	0	0
7	3193	796	749	944	0	0
8	2023	800	747	944	0	0
9	3130	803	749	944	0	0
10	1904	803	751	937	0	0
11	2846	798	751	939	0	0
12	1600	799	750	939	0	0
13	2640	797	750	941	0	0
14	1403	797	749	941	0	0
15	2494	802	749	942	0	0
0	1293	799	750	944	0	0
1	2477	798	751	943	0	0
2	1381	798	752	942	0	0
3	2510	798	751	938	0	0
4	1405	799	751	942	0	0
5	2545	805	747	944	0	0
6	1515	800	747	944	0	0
7	2775	797	749	945	0	0
8	1839	801	747	950	0	0
9	2958	797	749	944	0	0
10	2031	801	747	941	0	0
11	3127	799	751	939	0	0
12	2193	804	751	938	0	0
13	3338	799	749	939	0	0
14	2418	802	747	943	0	0
15	3546	805	747	943	0	0
0	2572	801	749	940	0	0
1	3600	803	749	939	0	0
2	2546	803	749	938	0	0
3	3513	802	749	937	0	0
4	2534	802	747	942	0	0
5	3472	805	749	934	0	0
6	2325	808	747	934	0	0
7	3451	804	747	939	0	0
8	2029	802	748	943	0	0
9	2924	805	747	941	0	0
10	1438	800	745	944	0	0
11	2227	802	746	944	0	0
12	685	805	745	944	0	0
13	1294	809	749	944	0	0
14	0	806	747	935	0	0
15	0	805	744	931	0	0
0	0	803	752	938	0	0
1	0	801	745	944	0	0
2	0	800	751	944	0	0
3	0	803	746	944	0	0
4	0	801	750	944	0	0
5	0	807	751	945	0	0
6	0	806	747	937	0	0
7	0	801	749	928	0	0
8	0	801	752	930	0	0
9	0	811	747	939	0	0
10	0	811	750	941	0	0
11	0	805	747	939	0	0
12	0	801	749	941	0	0
13	0	804	752	941	0	0
14	0	806	749	945	0	0
15	0	802	752	949	0	0
0	0	802	752	945	0	0
1	0	806	749	941	0	0
2	0	802	752	941	0	0
3	0	807	748	939	0	0
4	0	805	750	941	0	0
5	0	805	747	943	0	0
6	0	804	749	942	0	0
7	0	802	751	934	0	0
8	0	803	747	938	0	0
9	0	801	752	938	0	0
10	0	801	747	939	0	0
11	0	805	747	939	0	0
12	0	806	748	944	0	0
13	0	802	751	944	0	0
14	0	801	748	943	0	0
15	0	802	751	944	0	0
0	0	802	752	944	0	0
1	0	803	752	943	0	0
2	0	806	752	935	0	0
3	0	805	752	937	0	0
4	0	804	749	934	0	0
5	0	797	748	938	0	0
6	0	796	743	944	0	0
7	0	795	741	944	0	0
8	0	795	746	944	0	0
9	0	797	745	944	0	0
10	0	800	747	942	0	0
11	3777	803	747	944	0	0
12	3778	803	745	944	0	0
13	3776	806	745	939	0	0
14	3777	804	746	940	0	0
15	3777	802	749	937	0	0
0	3786	801	748	935	0	0
1	3776	800	749	941	0	0
2	3776	797	749	942	0	0
3	3777	799	746	943	0	0
4	3777	798	746	940	0	0
5	3777	803	745	941	0	0
6	3776	800	743	942	0	0
7	3777	802	748	944	0	0
8	3777	802	748	941	0	0
9	3776	801	746	942	0	0
10	3779	801	745	940	0	0
11	3776	803	745	938	0	0
12	3781	800	751	935	0	0
13	3776	799	746	939	0	0
14	3779	801	752	939	0	0
15	3775	806	750	938	0	0
0	3779	801	743	935	0	0
1	3777	798	745	935	0	0
2	3787	800	750	942	0	0
3	3778	804	748	945	0	0
4	3777	806	743	944	0	0
5	3776	806	743	931	0	0
6	3777	802	747	935	0	0
7	3781	799	746	931	0	0
8	3776	798	745	942	0	0
9	3775	798	746	945	0	0
10	3776	798	751	944	0	0
11	3777	786	749	946	0	0
12	3776	791	746	947	0	0
13	3782	790	744	946	0	0
14	3789	799	740	945	0	0
15	3774	804	739	941	0	0
0	3775	807	743	943	0	0
1	3774	803	738	935	0	0
2	3774	801	742	933	0	0
3	3776	797	743	939	0	0
4	3773	799	742	939	0	0
5	3776	796	747	943	0	0
6	3779	799	749	943	0	0
7	3779	797	750	944	0	0
8	3775	798	741	940	0	0
9	3776	798	745	947	0	0
10	3787	796	738	948	0	0
11	3776	794	741	944	0	0
12	3785	798	744	938	0	0
13	3778	798	743	938	0	0
14	3775	800	746	938	0	0
15	3775	801	748	940	0	0
0	3778	795	737	934	0	0
1	3777	788	748	930	0	0
2	3776	796	738	937	0	0
3	3775	801	747	944	0	0
4	3779	805	752	963	0	0
5	3779	800	747	962	0	0
6	3775	795	742	957	0	0
7	3776	793	747	943	0	0
8	3778	781	763	916	0	0
9	3777	790	752	921	0	0
10	3777	798	737	942	0	0
11	3776	804	739	944	0	0
12	3776	800	746	948	0	0
13	3777	785	752	950	0	0
14	3790	786	750	940	0	0
15	3776	790	747	923	0	0
0	3775	796	752	931	0	0
1	3778	798	753	930	0	0
2	3776	790	752	930	0	0
3	3776	789	763	914	0	0
4	3763	769	777	939	0	0
5	3776	797	752	937	0	0
6	2361	816	736	972	0	0
7	3775	798	741	954	0	0
8	3784	820	713	955	0	0
9	3775	820	720	973	0	0
10	3776	802	735	944	0	0
11	3776	802	736	939	0	0
12	2723	803	763	921	0	0
13	2938	794	778	906	0	0
14	1923	799	765	935	0	0
15	3776	797	742	951	0	0
0	1493	797	751	971	0	0
1	3015	803	754	966	0	0
2	1137	797	753	955	0	0
3	3426	793	743	944	0	0
4	1890	791	752	937	0	0
5	3775	785	763	930	0	0
6	3139	785	753	927	0	0
7	3785	785	752	934	0	0
8	3316	791	751	938	0	0
9	3776	786	737	944	0	0
10	2835	789	730	951	0	0
11	3775	790	735	957	0	0
12	3776	784	741	951	0	0
13	3775	778	771	951	0	0
14	3777	797	736	945	0	0
15	3779	785	747	947	0	0
0	3785	773	749	943	0	0
1	3776	769	752	934	0	0
2	3776	781	742	941	0	0
3	3776	773	755	947	0	0
4	3776	767	752	940	0	0
5	3788	759	775	948	0	0
6	3776	784	739	943	0	0
7	3776	799	720	923	0	0
8	3776	775	720	927	0	0
9	2205	767	729	945	0	0
10	0	770	737	965	0	0
11	0	764	741	961	0	0
12	0	758	742	948	0	0
13	0	760	745	938	0	0
14	3773	753	751	931	0	0
15	3778	753	752	922	0	0
0	3778	752	755	918	0	0
1	3775	754	752	930	0	0
2	3777	758	742	944	0	0
3	3776	761	737	960	0	0
4	3777	752	741	960	0	0
5	3777	751	730	944	0	0
6	3775	744	750	937	0	0
7	3778	747	751	931	0	0
8	3777	745	749	939	0	0
9	3778	751	748	944	0	0
10	3778	745	749	944	0	0
11	3775	745	744	944	0	0
12	3787	740	743	944	0	0
13	3776	737	738	936	0	0
14	3776	737	745	935	0	0
15	3781	739	745	935	0	0
0	3776	740	749	938	0	0
1	3775	741	751	940	0	0
2	3773	735	747	939	0	0
3	3776	738	742	932	0	0
4	3776	733	739	931	0	0
5	3791	721	720	928	0	0
6	3777	734	752	930	0	0
7	3775	741	755	940	0	0
8	3789	741	752	956	0	0
9	3776	727	745	956	0	0
10	3774	724	745	944	0	0
11	3777	736	736	937	0	0
12	3777	734	741	929	0	0
13	3777	736	746	929	0	0
14	3473	725	742	923	0	0
15	1187	725	746	926	0	0
0	0	724	747	923	0	0
1	0	732	752	938	0	0
2	0	720	743	942	0	0
3	0	724	752	950	0	0
4	0	737	755	954	0	0
5	0	731	752	944	0	0
6	0	737	747	945	0	0
7	0	742	752	929	0	0
8	0	737	736	926	0	0
9	0	741	720	930	0	0
10	0	716	702	921	0	0
11	0	720	759	937	0	0
12	0	742	784	949	0	0
13	0	738	772	960	0	0
14	0	729	755	947	0	0
15	3777	720	746	925	0	0
0	3776	724	751	913	0	0
1	3775	735	752	908	0	0
2	3776	745	750	912	0	0
3	0	749	739	925	0	0
4	0	752	748	939	0	0
5	0	752	741	967	0	0
6	0	760	735	976	0	0
7	0	755	736	982	0	0
8	0	752	731	967	0	0
9	0	751	735	937	0	0
10	0	750	743	914	0	0
11	0	751	751	912	0	0
12	0	761	754	912	0	0
13	0	726	774	941	0	0
14	0	752	752	945	0	0
15	0	752	759	953	0	0
0	0	752	751	955	0	0
1	0	751	741	945	0	0
2	0	760	743	942	0	0
3	0	757	724	939	0	0
4	0	787	720	929	0	0
5	0	794	720	937	0	0
6	0	778	743	954	0	0
7	0	737	768	970	0	0
8	0	740	773	959	0	0
9	0	744	770	944	0	0
10	0	752	756	934	0	0
11	0	768	742	934	0	0
12	0	782	723	931	0	0
13	0	794	720	943	0	0
14	3776	784	723	946	0	0
15	3777	771	733	956	0	0
0	3779	767	713	954	0	0
1	3778	777	719	976	0	0
2	3778	755	725	994	0	0
3	3776	758	740	997	0	0
4	3779	747	768	1007	0	0
5	3777	734	757	1014	0	0
6	3776	720	734	1013	0	0
7	3776	720	716	1006	0	0
8	3776	714	706	987	0	0
9	3778	694	711	959	0	0
10	3788	689	752	924	0	0
11	3774	679	774	901	0	0
12	3777	663	768	894	0	0
13	3775	667	744	890	0	0
14	3776	682	738	889	0	0
15	3776	670	738	913	0	0
0	3778	675	743	953	0	0
1	3778	681	752	972	0	0
2	3778	689	752	981	0	0
3	3787	694	745	979	0	0
4	3777	697	742	962	0	0
5	3777	693	750	943	0	0
6	3777	693	752	913	0	0
7	3777	688	752	895	0	0
8	3776	671	745	878	0	0
9	3776	656	742	879	0	0
10	3777	647	737	890	0	0
11	3774	634	737	911	0	0
12	3775	623	746	930	0	0
13	3778	621	748	935	0	0
14	3777	621	747	928	0	0
15	3776	624	741	912	0	0
0	3775	631	739	896	0	0
1	3775	641	738	883	0	0
2	3776	649	762	871	0	0
3	3776	656	763	849	0	0
4	3776	650	757	859	0	0
5	3777	647	758	862	0	0
6	3779	640	747	863	0	0
7	3775	625	733	861	0	0
8	3779	623	721	845	0	0
9	3777	602	731	847	0	0
10	3780	583	764	847	0	0
11	3776	566	781	848	0	0
12	3776	570	781	849	0	0
13	3776	587	752	836	0	0
14	3776	603	729	853	0	0
15	3776	624	724	861	0	0
0	3776	621	749	863	0	0
1	3781	619	761	864	0	0
2	3775	624	753	852	0	0
3	3779	622	751	847	0	0
4	3775	593	759	823	0	0
5	3775	565	776	811	0	0
6	3783	537	784	801	0	0
7	3776	519	781	784	0	0
8	3776	529	752	785	0	0
9	708	550	741	787	0	0
10	0	567	739	795	0	0
11	0	574	754	800	0	0
12	0	559	763	800	0	0
13	0	553	758	811	0	0
14	0	540	752	818	0	0
15	0	534	748	827	0	0
0	0	547	743	844	0	0
1	0	548	745	848	0	0
2	0	557	741	846	0	0
3	0	551	736	827	0	0
4	0	539	738	807	0	0
5	0	533	749	779	0	0
6	0	526	746	753	0	0
7	0	523	736	746	0	0
8	0	523	720	743	0	0
9	0	519	719	767	0	0
10	0	523	725	798	0	0
11	0	526	742	826	0	0
12	0	534	742	834	0	0
13	0	557	731	826	0	0
14	0	567	730	793	0	0
15	0	575	739	763	0	0
0	0	584	753	736	0	0
1	0	592	746	710	0	0
2	0	609	741	698	0	0
3	0	624	734	709	0	0
4	0	637	740	735	0	0
5	0	660	764	766	0	0
6	0	683	784	789	0	0
7	0	704	776	791	0	0
8	0	722	755	773	0	0
9	0	739	739	749	0	0
10	0	745	736	723	0	0
11	0	738	747	706	0	0
12	0	724	765	690	0	0
13	0	718	773	687	0	0
14	0	717	767	689	0	0
15	0	723	757	703	0	0
0	0	732	757	718	0	0
1	0	739	767	726	0	0
2	0	750	774	737	0	0
3	0	758	770	743	0	0
4	0	766	769	750	0	0
5	0	758	763	742	0	0
6	0	752	755	737	0	0
7	0	726	755	727	0	0
8	0	695	761	709	0	0
9	0	654	761	689	0	0
10	0	596	773	672	0	0
11	0	555	786	673	0	0
12	0	511	794	688	0	0
13	0	509	782	725	0	0
14	0	534	758	770	0	0
15	0	549	749	802	0	0
0	0	554	752	803	0	0
1	0	538	751	781	0	0
2	0	510	747	751	0	0
3	0	486	738	722	0	0
4	0	449	743	720	0	0
5	0	423	755	735	0	0
6	0	397	775	767	0	0
7	0	372	782	778	0	0
8	0	357	758	789	0	0
9	0	341	734	798	0	0
10	0	345	726	810	0	0
11	0	336	723	832	0	0
12	0	326	731	847	0	0
13	0	320	747	848	0	0
14	0	330	759	835	0	0
15	0	347	759	818	0	0
0	0	380	739	801	0	0
1	0	406	723	794	0	0
2	0	423	722	800	0	0
3	0	430	727	806	0	0
4	0	432	739	819	0	0
5	0	443	746	821	0	0
6	0	461	747	816	0	0
7	0	487	749	807	0	0
8	0	523	749	786	0	0
9	743	553	752	782	0	0
10	0	570	752	773	0	0
11	0	592	750	769	0	0
12	58	611	743	771	0	0
13	387	629	741	771	0	0
14	573	655	753	774	0	0
15	2026	663	765	773	0	0
0	1701	683	769	761	0	0
1	2275	693	766	752	0	0
2	2066	699	768	731	0	0
3	2096	709	771	726	0	0
4	1747	730	771	723	0	0
5	1583	747	761	724	0	0
6	1329	757	758	726	0	0
7	1334	763	754	720	0	0
8	1001	758	753	720	0	0
9	954	750	754	715	0	0
10	742	737	756	707	0	0
11	340	719	766	702	0	0
12	2	711	773	706	0	0
13	241	710	772	711	0	0
14	271	722	764	721	0	0
15	0	739	761	737	0	0
0	0	752	759	739	0	0
1	0	762	752	749	0	0
2	0	769	752	741	0	0
3	269	758	759	736	0	0
4	157	738	771	717	0	0
5	395	708	770	695	0	0
6	491	684	763	683	0	0
7	895	645	752	678	0	0
8	315	620	752	691	0	0
9	523	600	752	724	0	0
10	0	602	752	777	0	0
11	0	606	768	809	0	0
12	0	607	770	827	0	0
13	0	611	755	826	0	0
14	0	590	736	805	0	0
15	0	541	720	784	0	0
0	0	466	720	768	0	0
1	0	397	737	765	0	0
2	0	361	771	773	0	0
3	0	368	778	801	0	0
4	0	391	753	815	0	0
5	0	420	715	804	0	0
6	0	432	706	797	0	0
7	0	416	723	790	0	0
8	0	394	747	790	0	0
9	0	387	736	798	0	0
10	0	384	701	805	0	0
11	0	379	699	806	0	0
12	0	371	724	806	0	0
13	0	367	739	784	0	0
14	0	359	714	763	0	0
15	0	368	687	754	0	0
0	0	382	688	768	0	0
1	0	399	716	784	0	0
2	0	418	736	805	0	0
3	0	449	734	813	0	0
4	1404	485	723	802	0	0
5	1207	507	727	782	0	0
6	0	529	737	762	0	0
7	0	553	735	743	0	0
8	0	560	733	737	0	0
9	406	565	734	736	0	0
10	0	567	750	750	0	0
11	797	571	763	767	0	0
12	261	578	767	774	0	0
13	838	587	754	773	0	0
14	522	593	743	757	0	0
15	1054	590	739	726	0	0
0	336	587	746	699	0	0
1	763	592	758	694	0	0
2	496	604	763	698	0	0
3	812	624	766	720	0	0
4	784	647	774	743	0	0
5	1294	659	764	759	0	0
6	853	679	759	768	0	0
7	1040	688	761	766	0	0
8	946	694	765	754	0	0
9	961	704	767	734	0	0
10	727	704	755	711	0	0
11	985	717	752	693	0	0
12	1124	721	763	688	0	0
13	1630	731	775	686	0	0
14	1379	734	775	677	0	0
15	1600	735	753	678	0	0
0	1346	726	742	683	0	0
1	1750	706	745	688	0	0
2	1278	675	767	700	0	0
3	1822	656	784	720	0	0
4	1175	659	772	738	0	0
5	1685	673	755	749	0	0
6	1134	688	747	750	0	0
7	1530	704	752	743	0	0
8	1168	710	759	722	0	0
9	1679	713	754	707	0	0
10	784	707	753	688	0	0
11	1638	698	751	670	0	0
12	998	677	767	660	0	0
13	1623	655	784	666	0	0
14	1067	645	777	673	0	0
15	1918	635	769	693	0	0
0	503	631	763	721	0	0
1	1843	625	773	753	0	0
2	906	612	778	784	0	0
3	1727	594	755	811	0	0
4	784	558	725	835	0	0
5	1830	475	713	858	0	0
